id;date;journal_id/id;name;period_id/id;line_id/account_id/id;line_id/date;line_id/name;line_id/credit;line_id/debit;line_id/journal_id/id;line_id/period_id/id
;;;;;__export__.account_account_117;2016-01-01;50_18503508 - J. Ramirez Taroncher - 40948  -  Réalisation Projet Lives (2016);;15999.60;__export__.account_journal_5;__export__.account_period_19
333;2015-09-01;__export__.account_journal_5;333;__export__.account_period_18;38465;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 42769 - Dépot (C)  -  44543 H2020, RAWFIE (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 42769 - Dépot (C)  -  44543 H2020, RAWFIE (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
334;2015-09-01;__export__.account_journal_5;334;__export__.account_period_18;42769;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 42769 - Dépot (C)  -  44543 H2020, RAWFIE (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 42769 - Dépot (C)  -  44543 H2020, RAWFIE (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
335;2016-01-01;__export__.account_journal_5;335;__export__.account_period_19;38465;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 42769 - Dépot (C)  -  44543 H2020, RAWFIE (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 42769 - Dépot (C)  -  44543 H2020, RAWFIE (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
336;2016-01-01;__export__.account_journal_5;336;__export__.account_period_19;42769;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 42769 - Dépot (C)  -  44543 H2020, RAWFIE (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 42769 - Dépot (C)  -  44543 H2020, RAWFIE (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
337;2015-09-01;__export__.account_journal_5;337;__export__.account_period_18;38465;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47926, OFSPO (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47926, OFSPO (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
338;2015-09-01;__export__.account_journal_5;338;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47926, OFSPO (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47926, OFSPO (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
339;2016-01-01;__export__.account_journal_5;339;__export__.account_period_19;38465;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47926, OFSPO (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47926, OFSPO (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
340;2016-01-01;__export__.account_journal_5;340;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47926, OFSPO (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47926, OFSPO (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
341;2015-09-01;__export__.account_journal_5;341;__export__.account_period_18;38465;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47927, H2020, DIVINE (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47927, H2020, DIVINE (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
342;2015-09-01;__export__.account_journal_5;342;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47927, H2020, DIVINE (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47927, H2020, DIVINE (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
343;2016-01-01;__export__.account_journal_5;343;__export__.account_period_19;38465;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47927, H2020, DIVINE (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47927, H2020, DIVINE (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
344;2016-01-01;__export__.account_journal_5;344;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47927, H2020, DIVINE (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47927, H2020, DIVINE (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
345;2015-09-01;__export__.account_journal_5;345;__export__.account_period_18;38465;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47928, H2020, YPSILON (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47928, H2020, YPSILON (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
346;2015-09-01;__export__.account_journal_5;346;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47928, H2020, YPSILON (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47928, H2020, YPSILON (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
347;2016-01-01;__export__.account_journal_5;347;__export__.account_period_19;38465;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47928, H2020, YPSILON (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47928, H2020, YPSILON (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
348;2016-01-01;__export__.account_journal_5;348;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47928, H2020, YPSILON (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47928, H2020, YPSILON (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
349;2015-09-01;__export__.account_journal_5;349;__export__.account_period_18;38465;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47929, H2020, ODRACO (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47929, H2020, ODRACO (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
350;2015-09-01;__export__.account_journal_5;350;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47929, H2020, ODRACO (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47929, H2020, ODRACO (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
351;2016-01-01;__export__.account_journal_5;351;__export__.account_period_19;38465;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47929, H2020, ODRACO (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47929, H2020, ODRACO (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
352;2016-01-01;__export__.account_journal_5;352;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47929, H2020, ODRACO (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C) – 47929, H2020, ODRACO (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
353;2015-09-01;__export__.account_journal_5;353;__export__.account_period_18;38465;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C)  -  47930, FNS, Mobile crowsourcing (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C)  -  47930, FNS, Mobile crowsourcing (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
354;2015-09-01;__export__.account_journal_5;354;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C)  -  47930, FNS, Mobile crowsourcing (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C)  -  47930, FNS, Mobile crowsourcing (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
355;2016-01-01;__export__.account_journal_5;355;__export__.account_period_19;38465;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C)  -  47930, FNS, Mobile crowsourcing (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C)  -  47930, FNS, Mobile crowsourcing (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
356;2016-01-01;__export__.account_journal_5;356;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C)  -  47930, FNS, Mobile crowsourcing (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - Dépot (C)  -  47930, FNS, Mobile crowsourcing (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
357;2015-09-01;__export__.account_journal_5;357;__export__.account_period_18;38465;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 41139 – FNS, SCOPES (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 41139 – FNS, SCOPES (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
358;2015-09-01;__export__.account_journal_5;358;__export__.account_period_18;41139;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 41139 – FNS, SCOPES (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 41139 – FNS, SCOPES (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
359;2016-01-01;__export__.account_journal_5;359;__export__.account_period_19;38465;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 41139 – FNS, SCOPES (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 41139 – FNS, SCOPES (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
360;2016-01-01;__export__.account_journal_5;360;__export__.account_period_19;41139;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 41139 – FNS, SCOPES (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38465 - Subvention pour FP7  -  A. Kalousis - 41139 – FNS, SCOPES (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
